State,Year,Total Crimes,Violent_Total_Crimes,Property_Total_Crimes,Total Clearances,Prosecuted %,Violent_Crime_Rate,Property_Crime_Rate,Total_Crime_Rate,Total Pop,Partic Pop,Pop Coverage,Poverty Count,Poverty Rate
AK,2000,24436.0,3160.0,21276.0,7362.0,30.13,504.04,3393.67,3897.71,626932,580124,92.53,,
AK,2001,24906.0,3381.0,21525.0,7084.0,28.44,532.53,3390.34,3922.87,634892,592608,93.34,,
AK,2002,26643.0,3489.0,23154.0,7644.0,28.69,541.95,3596.54,4138.49,643786,632333,98.22,,
AK,2003,27833.0,3790.0,24043.0,7722.0,27.74,584.14,3705.66,4289.8,648818,632621,97.5,,
AK,2004,25871.0,4085.0,21786.0,7802.0,30.16,623.25,3323.9,3947.15,655435,639285,97.54,,
AK,2005,27750.0,4131.0,23619.0,7271.0,26.2,622.46,3558.9,4181.35,663661,650601,98.03,,
AK,2006,28410.0,4567.0,23843.0,8476.0,29.83,681.59,3558.38,4239.96,670053,660708,98.61,,
AK,2007,27487.0,4474.0,23013.0,8133.0,29.59,654.59,3367.04,4021.64,683478,674326,98.66,,
AK,2008,24529.0,4453.0,20076.0,7564.0,30.84,648.85,2925.28,3574.13,686293,681192,99.26,,
AK,2009,24941.0,4401.0,20540.0,6699.0,26.86,630.09,2940.7,3570.79,698473,693296,99.26,64038.0,9.17
AK,2010,24801.0,4517.0,20284.0,6464.0,26.06,635.99,2855.97,3491.96,710231,705891,99.39,64245.0,9.05
AK,2011,23576.0,4393.0,19183.0,6237.0,26.45,607.84,2654.29,3262.13,722718,718303,99.39,65111.0,9.01
AK,2012,24484.0,4392.0,20092.0,6841.0,27.94,600.45,2746.88,3347.33,731449,726997,99.39,66631.0,9.11
AK,2013,25922.0,4685.0,21237.0,7254.0,27.98,637.3,2888.87,3526.17,735132,730730,99.4,69514.0,9.46
AK,2014,25023.0,4662.0,20361.0,6503.0,25.99,632.79,2763.69,3396.49,736732,732371,99.41,71866.0,9.75
AK,2015,26256.0,5370.0,20886.0,6732.0,25.64,727.22,2828.43,3555.64,738432,734820,99.51,72957.0,9.88
AK,2016,30862.0,5950.0,24912.0,6991.0,22.65,802.0,3357.89,4159.89,741894,738566,99.55,72826.0,9.82
AK,2017,32549.0,6324.0,26225.0,7351.0,22.58,854.83,3544.9,4399.73,739795,736205,99.51,73380.0,9.92
AK,2018,30957.0,6536.0,24421.0,7682.0,24.82,886.31,3311.6,4197.91,737438,733747,99.5,77865.0,10.56
AK,2019,27820.0,6347.0,21473.0,7319.0,26.31,867.62,2935.29,3802.91,731545,727792,99.49,76933.0,10.52
AK,2020,22655.0,6105.0,16550.0,6019.0,26.57,834.98,2263.53,3098.51,731158,727540,99.51,74369.0,10.17
AK,2021,7465.0,2388.0,5077.0,2157.0,28.89,325.93,692.94,1018.87,732673,410910,56.08,75016.0,10.24
AK,2022,19134.0,5668.0,13466.0,5310.0,27.75,772.65,1835.65,2608.29,733583,728061,99.25,75227.0,10.25
AK,2023,19233.0,5330.0,13903.0,5390.0,28.02,726.75,1895.68,2622.42,733406,728197,99.29,72978.0,9.95
AL,2000,169754.0,17993.0,151761.0,20654.0,12.17,404.6,3412.58,3817.18,4447100,3579233,80.48,,
AL,2001,165423.0,16793.0,148630.0,23515.0,14.22,376.16,3329.26,3705.42,4464356,3751149,84.02,,
AL,2002,182649.0,18172.0,164477.0,30329.0,16.61,405.04,3666.04,4071.07,4486508,4003751,89.24,,
AL,2003,191615.0,18398.0,173217.0,29522.0,15.41,408.78,3848.62,4257.4,4500752,4155851,92.34,,
AL,2004,194675.0,18650.0,176025.0,32743.0,16.82,411.68,3885.61,4297.29,4530182,4337796,95.75,,
AL,2005,160935.0,16256.0,144679.0,24320.0,15.11,356.66,3174.31,3530.97,4557808,3503400,76.87,,
AL,2006,156847.0,15370.0,141477.0,23923.0,15.25,334.2,3076.24,3410.44,4599030,3818681,83.03,,
AL,2007,178190.0,18046.0,160144.0,28147.0,15.8,389.94,3460.44,3850.38,4627851,4291964,92.74,,
AL,2008,199000.0,19777.0,179223.0,36127.0,18.15,424.23,3844.42,4268.65,4661900,4546272,97.52,,
AL,2009,193392.0,20544.0,172848.0,35502.0,18.36,436.3,3670.82,4107.11,4708708,4543657,96.49,757833.0,16.09
AL,2010,164340.0,15749.0,148591.0,27833.0,16.94,329.5,3108.77,3438.27,4779736,4237532,88.66,786544.0,16.46
AL,2011,189312.0,19675.0,169637.0,39480.0,20.85,409.66,3532.09,3941.75,4802740,4683192,97.51,813385.0,16.94
AL,2012,186202.0,21161.0,165041.0,36842.0,19.79,438.84,3422.65,3861.49,4822023,4604256,95.48,842292.0,17.47
AL,2013,173600.0,19737.0,153863.0,42651.0,24.57,408.32,3183.12,3591.44,4833722,4393836,90.9,870631.0,18.01
AL,2014,166243.0,19609.0,146634.0,43044.0,25.89,404.36,3023.77,3428.13,4849377,4546728,93.76,889710.0,18.35
AL,2015,162426.0,22122.0,140304.0,39910.0,24.57,455.28,2887.52,3342.8,4858979,4626170,95.21,887260.0,18.26
AL,2016,165798.0,25141.0,140657.0,40304.0,24.31,516.95,2892.21,3409.17,4863300,4736283,97.39,868666.0,17.86
AL,2017,161114.0,23975.0,137139.0,39436.0,24.48,491.82,2813.25,3305.07,4874747,4408887,90.44,849699.0,17.43
AL,2018,154500.0,23930.0,130570.0,36669.0,23.73,489.58,2671.31,3160.89,4887871,4424591,90.52,829400.0,16.97
AL,2019,61764.0,9610.0,52154.0,17318.0,28.04,196.0,1063.68,1259.67,4903185,1888878,38.52,795989.0,16.23
AL,2020,60186.0,10567.0,49619.0,13564.0,22.54,214.71,1008.2,1222.91,4921532,2728687,55.44,762642.0,15.5
AL,2021,78073.0,15015.0,63058.0,13055.0,16.72,297.92,1251.18,1549.11,5039877,4690980,93.08,769819.0,15.27
AL,2022,101861.0,19083.0,82778.0,21660.0,21.26,376.07,1631.32,2007.39,5074296,4932150,97.2,768897.0,15.15
AL,2023,97695.0,18205.0,79490.0,21571.0,22.08,356.37,1556.04,1912.41,5108468,4938686,96.68,768185.0,15.04
AR,2000,109835.0,11812.0,98023.0,24756.0,22.54,441.83,3666.6,4108.44,2673400,2655039,99.31,,
AR,2001,107155.0,11253.0,95902.0,23796.0,22.21,418.0,3562.36,3980.36,2692090,2607281,96.85,,
AR,2002,108248.0,10986.0,97262.0,25577.0,23.63,405.38,3588.9,3994.27,2710079,2559721,94.45,,
AR,2003,100662.0,11117.0,89545.0,21686.0,21.54,407.86,3285.19,3693.05,2725714,2258774,82.87,,
AR,2004,113352.0,12777.0,100575.0,22690.0,20.02,464.17,3653.78,4117.95,2752629,2454443,89.17,,
AR,2005,122975.0,14154.0,108821.0,24513.0,19.93,509.29,3915.62,4424.91,2779154,2554952,91.93,,
AR,2006,126094.0,15242.0,110852.0,23913.0,18.96,542.25,3943.69,4485.94,2810872,2772559,98.64,,
AR,2007,126044.0,14945.0,111099.0,23234.0,18.43,527.2,3919.12,4446.31,2834797,2764717,97.53,,
AR,2008,124316.0,14502.0,109814.0,23884.0,19.21,507.88,3845.85,4353.73,2855390,2815076,98.59,,
AR,2009,119966.0,14335.0,105631.0,22208.0,18.51,496.12,3655.75,4151.86,2889450,2707479,93.7,488788.0,16.92
AR,2010,115225.0,14241.0,100984.0,20244.0,17.57,488.39,3463.2,3951.59,2915918,2754685,94.47,502684.0,17.24
AR,2011,123222.0,13996.0,109226.0,22321.0,18.11,476.38,3717.73,4194.11,2937979,2848008,96.94,516822.0,17.59
AR,2012,121681.0,13681.0,108000.0,22940.0,18.85,463.9,3662.1,4126.0,2949131,2881729,97.71,530309.0,17.98
AR,2013,115471.0,13122.0,102349.0,22056.0,19.1,443.4,3458.47,3901.87,2959373,2879881,97.31,547328.0,18.49
AR,2014,105464.0,13311.0,92153.0,21788.0,20.66,448.73,3106.59,3555.32,2966369,2880220,97.1,549303.0,18.52
AR,2015,106718.0,14890.0,91828.0,22990.0,21.54,499.97,3083.33,3583.3,2978204,2820968,94.72,553644.0,18.59
AR,2016,110133.0,15914.0,94219.0,21429.0,19.46,532.55,3152.98,3685.54,2988248,2957042,98.96,542431.0,18.15
AR,2017,106815.0,16329.0,90486.0,19744.0,18.48,543.52,3011.9,3555.43,3004279,2934167,97.67,524211.0,17.45
AR,2018,104352.0,16595.0,87757.0,21405.0,20.51,550.63,2911.81,3462.44,3013825,2915624,96.74,510337.0,16.93
AR,2019,101246.0,17182.0,84064.0,21552.0,21.29,569.35,2785.6,3354.96,3017804,2890418,95.78,496260.0,16.44
AR,2020,98659.0,20141.0,78518.0,20018.0,20.29,664.6,2590.91,3255.51,3030522,2866368,94.58,470190.0,15.52
AR,2021,96551.0,20836.0,75715.0,18218.0,18.87,688.59,2502.24,3190.83,3025891,2923873,96.63,468113.0,15.47
AR,2022,94702.0,19720.0,74982.0,18539.0,19.58,647.48,2461.95,3109.43,3045637,2988367,98.12,475729.0,15.62
AR,2023,86308.0,18655.0,67653.0,18400.0,21.32,608.1,2205.31,2813.41,3067732,2924576,95.33,471783.0,15.38
AZ,2000,299869.0,27193.0,272676.0,46621.0,15.55,530.01,5314.67,5844.68,5130632,5000026,97.45,,
AZ,2001,320812.0,28378.0,292434.0,48537.0,15.13,534.69,5510.0,6044.7,5307331,5208713,98.14,,
AZ,2002,344214.0,29812.0,314402.0,52726.0,15.32,546.36,5762.02,6308.38,5456453,5300969,97.15,,
AZ,2003,338987.0,28217.0,310770.0,53674.0,15.83,505.61,5568.55,6074.15,5580811,5423173,97.18,,
AZ,2004,331902.0,28574.0,303328.0,53022.0,15.98,497.47,5280.93,5778.41,5743834,5634686,98.1,,
AZ,2005,306781.0,29367.0,277414.0,49070.0,16.0,494.45,4670.83,5165.28,5939292,5350364,90.08,,
AZ,2006,308718.0,33588.0,275130.0,43827.0,14.2,544.7,4461.82,5006.52,6166318,6106703,99.03,,
AZ,2007,298604.0,31914.0,266690.0,44644.0,14.95,503.47,4207.29,4710.77,6338755,6266600,98.86,,
AZ,2008,280933.0,31242.0,249691.0,46776.0,16.65,480.63,3841.29,4321.93,6500180,6448930,99.21,,
AZ,2009,247902.0,28358.0,219544.0,46957.0,18.94,429.94,3328.55,3758.5,6595778,6531919,99.03,914040.0,13.86
AZ,2010,234465.0,25828.0,208637.0,43791.0,18.68,404.07,3264.02,3668.09,6392017,6294988,98.48,933113.0,14.6
AZ,2011,240222.0,26739.0,213483.0,44204.0,18.4,412.48,3293.22,3705.7,6482505,6419368,99.03,1003575.0,15.48
AZ,2012,233520.0,27703.0,205817.0,46401.0,19.87,422.74,3140.68,3563.42,6553255,6512628,99.38,1074986.0,16.4
AZ,2013,249580.0,26460.0,223120.0,50877.0,20.39,399.3,3367.02,3766.32,6626624,6531217,98.56,1131901.0,17.08
AZ,2014,237438.0,25854.0,211584.0,52840.0,22.25,384.08,3143.2,3527.28,6731484,6582631,97.79,1169309.0,17.37
AZ,2015,236566.0,29948.0,206618.0,51549.0,21.79,438.6,3026.01,3464.61,6828065,6776967,99.25,1180690.0,17.29
AZ,2016,238706.0,31825.0,206881.0,48960.0,20.51,459.16,2984.83,3444.0,6931071,6889108,99.39,1165636.0,16.82
AZ,2017,241179.0,35782.0,205397.0,48876.0,20.27,509.99,2927.44,3437.42,7016270,6987413,99.59,1128046.0,16.08
AZ,2018,225604.0,33559.0,192045.0,45737.0,20.27,467.94,2677.84,3145.78,7171646,7118897,99.26,1092192.0,15.23
AZ,2019,208362.0,32603.0,175759.0,43626.0,20.94,447.92,2414.7,2862.62,7278717,7248265,99.58,1043764.0,14.34
AZ,2020,200285.0,35465.0,164820.0,41597.0,20.77,477.87,2220.87,2698.75,7421401,7335003,98.84,990528.0,13.35
AZ,2021,82885.0,12895.0,69990.0,17407.0,21.0,177.22,961.89,1139.11,7276316,4417227,60.71,934911.0,12.85
AZ,2022,167363.0,29286.0,138077.0,31683.0,18.93,397.95,1876.25,2274.2,7359197,6420459,87.24,916876.0,12.46
AZ,2023,146180.0,27152.0,119028.0,30448.0,20.83,365.37,1601.7,1967.07,7431344,6423370,86.44,907125.0,12.21
CA,2000,1278920.0,210475.0,1068445.0,247293.0,19.34,621.39,3154.39,3775.78,33871648,33869119,99.99,,
CA,2001,1360834.0,212856.0,1147978.0,247109.0,18.16,616.95,3327.36,3944.32,34501130,34501130,100.0,,
CA,2002,1396820.0,208179.0,1188641.0,252377.0,18.07,592.83,3384.9,3977.73,35116033,35014994,99.71,,
CA,2003,1427159.0,204617.0,1222542.0,258658.0,18.12,576.64,3445.29,4021.93,35484453,35154146,99.07,,
CA,2004,1433329.0,197441.0,1235888.0,251219.0,17.53,550.07,3443.18,3993.25,35893799,35772710,99.66,,
CA,2005,1397235.0,189603.0,1207632.0,237885.0,17.03,524.75,3342.26,3867.01,36132147,36013012,99.67,,
CA,2006,1367201.0,194492.0,1172709.0,225584.0,16.5,533.48,3216.64,3750.12,36457549,36457549,100.0,,
CA,2007,1315481.0,191569.0,1123912.0,227633.0,17.3,524.08,3074.73,3598.81,36553215,36553215,100.0,,
CA,2008,1277022.0,185350.0,1091672.0,224629.0,17.59,504.26,2970.0,3474.26,36756666,36755562,100.0,,
CA,2009,1190626.0,174639.0,1015987.0,217189.0,18.24,472.49,2748.76,3221.25,36961664,36813726,99.6,4694423.0,12.7
CA,2010,1153637.0,164087.0,989550.0,211909.0,18.37,440.46,2656.23,3096.68,37253956,37206716,99.87,4919945.0,13.21
CA,2011,1135407.0,154874.0,980533.0,203652.0,17.94,410.89,2601.44,3012.34,37691912,37669452,99.94,5211481.0,13.83
CA,2012,1217297.0,160901.0,1056396.0,209683.0,17.23,422.96,2776.96,3199.92,38041430,38024318,99.96,5590100.0,14.69
CA,2013,1178030.0,151871.0,1026159.0,207783.0,17.64,396.19,2676.99,3073.19,38332521,38324460,99.98,5885417.0,15.35
CA,2014,1105749.0,151579.0,954170.0,207941.0,18.81,390.64,2459.04,2849.68,38802500,38795537,99.98,6115244.0,15.76
CA,2015,1198095.0,166710.0,1031385.0,206478.0,17.23,425.88,2634.79,3060.67,39144818,39092880,99.87,6135142.0,15.67
CA,2016,1184095.0,174751.0,1009344.0,194221.0,16.4,445.23,2571.58,3016.8,39250017,39209622,99.9,6004257.0,15.3
CA,2017,1174232.0,178588.0,995644.0,185767.0,15.82,451.7,2518.28,2969.98,39536653,39529144,99.98,5773408.0,14.6
CA,2018,1126808.0,176969.0,949839.0,179480.0,15.93,447.38,2401.19,2848.56,39557045,39549496,99.98,5487141.0,13.87
CA,2019,1097235.0,173320.0,923915.0,178604.0,16.28,438.65,2338.3,2776.95,39512223,38876267,98.39,5149742.0,13.03
CA,2020,1027102.0,173941.0,853161.0,159013.0,15.48,441.83,2167.14,2608.97,39368078,39299122,99.82,4853434.0,12.33
CA,2021,196704.0,36812.0,159892.0,20946.0,10.65,93.82,407.49,501.31,39237836,12324933,31.41,4741175.0,12.08
CA,2022,1113447.0,194358.0,919089.0,147487.0,13.25,497.98,2354.87,2852.85,39029342,38632183,98.98,4685272.0,12.0
CA,2023,1095754.0,199998.0,895756.0,151133.0,13.79,513.27,2298.86,2812.14,38965193,37692123,96.73,4610600.0,11.83
CO,2000,159733.0,13513.0,146220.0,32558.0,20.38,314.16,3399.47,3713.63,4301261,3953040,91.9,,
CO,2001,170659.0,13961.0,156698.0,30168.0,17.68,316.02,3547.04,3863.06,4417714,4041031,91.47,,
CO,2002,181406.0,14697.0,166709.0,32287.0,17.8,326.13,3699.27,4025.39,4506542,4208312,93.38,,
